鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,車位,臺北市內湖區星雲街168巷29至31~60號,2.14,住,,,1081229,土地0建物0車位1,地下二層，地下三層,二十一層,其他,停車空間,鋼筋混凝土造,0860124,37.800000000000004,0,0,0,有,有,1810000,,坡道平面,37.8,1810000,單獨車位交易。;,RPRQMLNKJHPFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路61~90號,26.95,住,,,1081214,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,219.89,3,2,2,有,有,41560000,189004,坡道平面,35.44,0,含增建或未登記建物。;,RPSQMLNKJHPFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段210巷21弄1~30號,32.09,商,,,1081129,土地1建物2車位2,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060817,282.65,3,2,2,有,有,51500000,200218,坡道機械,43.91,3700000,,RPTQMLNKJHPFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段211~240號,43.49,住,,,1081215,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020731,273.64,3,2,2,有,有,37650000,137590,坡道平面,30.02,0,含增建或未登記建物。;,RPOPMLNKJHPFFCA47CA
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,8.89,商,,,1081213,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710224,102.53,2,1,1,有,有,15360000,149810,,0.0,0,含增建或未登記建物。;,RPQNMLNKJHPFFCA47CA
中山區,土地,榮星段四小段751~780地號,102.0,其他,,,1081230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,3431,,0.0,0,包含公共設施保留地之交易。;,RPSNMLNKJHPFFCA67CA
中山區,房地(土地+建物),臺北市中山區北安路573巷8弄1~30號,46.89,住,,,1081130,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640612,119.67,4,2,2,有,無,22100000,184675,,0.0,0,含增建或未登記建物。;,RPROMLNKJHPFFCA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段420巷1~30號,21.27,住,,,1081208,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870925,131.04,3,2,1,有,有,20900000,159493,坡道平面,0.0,0,含增建或未登記建物。;,RPSOMLNKJHPFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區五分街72巷1~30號,24.02,住,,,1081215,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,139.3,3,2,2,有,有,21680000,155624,坡道平面,0.0,0,含增建或未登記建物。;,RPWOMLNKJHPFFCA18CA
內湖區,房地(土地+建物),臺北市內湖區康寧路三段189巷83弄1~30號,41.19,住,,,1081129,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831217,120.1,3,2,2,有,有,19200000,159867,,0.0,0,含增建或未登記建物。;,RPWQMLOKJHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區長安東路二段91~120號,22.94,商,,,1081118,土地2建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001229,325.0,0,0,2,有,有,65000000,258037,坡道平面,88.6,4000000,含增建或未登記建物。;,RPSOMLOKJHPFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區金龍路241~270號,99.77,住,,,1080817,土地2建物1車位1,十一層，電梯樓梯間,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851115,196.59,3,2,2,有,有,26580000,135205,坡道平面,0.0,0,含增建或未登記建物。;,RPVPMLOKJHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區林森北路361~390號,6.16,商,,,1081214,土地1建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.63,1,1,1,有,有,17330000,260093,,0.0,0,,RPPQMLQKJHPFFCA97CA
中山區,車位,臺北市中山區農安街1~30號,0.25,商,,,1081230,土地0建物0車位1,二層,十三層,其他,商業用,鋼筋混凝土造,0961212,6.65,0,0,0,有,有,608000,,升降機械,6.65,608000,單獨車位交易。;,RPOOMLLLJHPFFCA27CA
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,5.84,商,,,1081208,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710224,69.21000000000001,0,0,0,無,有,10080000,145644,,0.0,0,,RPWOMLLLJHPFFCA08CA
中山區,房地(土地+建物),臺北市中山區林森北路107巷31~60號,6.06,商,,,1081216,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810130,35.32,1,0,1,有,有,4900000,138732,,0.0,0,含增建或未登記建物。;,RPPRMLKLJHPFFCA57CA
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段142巷61~90號,48.79,住,,,1080513,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081016,221.68,4,2,2,有,有,46000000,227919,坡道機械,31.7,2700000,,RPUOMLPJKHPFFAA97CA
文山區,房地(土地+建物),臺北市文山區秀明路一段79巷7弄1~30號,75.19,住,,,1081116,土地6建物1車位0,全,二層,透天厝,住家用,加強磚造,,62.94,2,2,1,有,有,11980000,190340,,0.0,0,,RPUOMLOKJHPFFAA87CA
文山區,車位,臺北市文山區景興路191﹑193﹑181~210號,0.03,商,,,1081218,土地0建物0車位1,地下二層,十八層,其他,見使用執照,鋼骨鋼筋混凝土造,0831210,38.79,0,0,0,有,有,1750000,,坡道平面,0.0,1750000,,RPQPMLOKJHPFFAA57CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段95巷31~60號,33.02,住,,,1081224,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961031,225.24,2,2,1,有,有,37500000,166489,坡道平面,39.36,0,,RPWNMLOKJHPFFAA97CA
文山區,房地(土地+建物)+車位,臺北市文山區和興路44巷1~30號,47.22,住,,,1081213,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890315,162.79,3,2,2,有,有,22700000,139443,坡道平面,15.01,0,含增建或未登記建物。;,RPSPMLNKJHPFFAA67CA
文山區,房地(土地+建物),臺北市文山區景興路241~270號,4.04,商,,,1081201,土地1建物1車位0,九層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981028,46.93000000000001,1,1,1,有,有,7800000,166205,,0.0,0,含增建或未登記建物。;,RPROMLNKJHPFFAA47CA
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段181~210號,11.89,住,,,1081112,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980513,84.30000000000001,2,1,1,有,有,11800000,139976,塔式車位,0.0,0,含增建或未登記建物。;,RPVOMLNKJHPFFAA87CA
文山區,車位,臺北市文山區興隆路三段61~90號,0.38,商,,,1081218,土地0建物0車位1,,,其他,,,,43.92,0,0,0,有,有,1800000,,坡道平面,43.92,1800000,,RPWNMLNKJHPFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區和興路44巷1~30號,57.22,住,,,1081208,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890315,194.25,4,2,3,有,有,26730000,137606,坡道平面,15.01,0,含增建或未登記建物。;,RPVOMLKKJHPFFAA57CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段217巷1~30號,24.99,住,,,1081220,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850715,137.38,3,2,2,有,有,16000000,116465,坡道平面,0.0,0,,RPQNMLLKJHPFFAA07CA
文山區,房地(土地+建物)+車位,臺北市文山區政大二街260巷1~30號,44.74,住,,,1081122,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990730,118.00999999999999,2,2,1,有,有,13500000,141730,坡道平面,36.88,2000000,含增建或未登記建物。;內含獨立產權車位，未包含在棟數內。本案五層有電梯。,RPTNMLKLJHPFFAA37CA
中正區,房地(土地+建物),臺北市中正區重慶南路二段31~60號,17.7,住,,,1081219,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.72,4,1,1,有,有,25000000,195741,,0.0,0,,RPQOMLPKJHPFFAA57CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段211~240號,35.61,住,,,1090102,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.18,3,2,2,有,有,24500000,135975,坡道平面,0.0,0,,RPQNMLPKJHPFFAA47CA
文山區,房地(土地+建物)+車位,臺北市文山區景豐街1~30號,46.13,住,,,1080926,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820628,164.65,0,0,0,無,有,28580000,173580,坡道平面,0.0,0,現狀為補習班，隔3教室,RPQNMLNJKHPFFAA27CA
中正區,房地(土地+建物),臺北市中正區牯嶺街1~30號,27.73,住,,,1081227,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720906,122.77000000000001,3,2,2,有,有,24000000,195487,,0.0,0,,RPOOMLOJKHPFFAA27CA
中正區,房地(土地+建物),臺北市中正區?m門街61~90號,9.27,商,,,1081116,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071023,77.9,2,2,1,有,有,16080000,206418,,0.0,0,,RPPOMLOJKHPFFAA37CA
中正區,房地(土地+建物),臺北市中正區?m門街61~90號,7.89,商,,,1081101,土地2建物1車位0,二層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071023,67.62,1,1,1,有,有,12500000,184857,,0.0,0,,RPQOMLOJKHPFFAA47CA
中正區,房地(土地+建物)+車位,臺北市中正區?m門街61~90號,11.73,商,,,1081109,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071023,131.82,2,1,2,有,有,22000000,201318,坡道平面,34.71,2450000,,RPSOMLOJKHPFFAA67CA
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段61~90號,17.82,商,,,1081205,土地2建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060704,263.3,3,2,3,有,有,54780000,225442,坡道平面,31.4,2500000,,RPTOMLNJKHPFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區萬壽路25巷1~30號,39.67,住,,,1081227,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080124,191.84,3,2,2,有,有,31000000,197038,坡道平面,44.66,2000000,,RPOPMLNJKHPFFAA27CA
中正區,房地(土地+建物),臺北市中正區和平西路一段1~30號,6.39,商,,,1081219,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080425,62.85,2,1,1,有,有,16950000,269690,,0.0,0,,RPTNMLKMJHPFFAA47CA
中正區,房地(土地+建物),臺北市中正區和平西路一段1~30號,5.94,商,,,1081219,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080425,60.65,2,1,1,有,有,17760000,292828,,0.0,0,,RPVNMLKMJHPFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷28弄1~30號,26.32,住,,,1081210,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981202,152.18,3,2,2,有,有,18680000,122749,坡道平面,36.41,0,,RPPNMLLLJHPFFAA07CA
中正區,房地(土地+建物),臺北市中正區博愛路230巷1~30號,13.6,住,,,1081211,土地5建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,45.04,3,1,1,有,無,4800000,106572,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLLJHPFFAA67CA
中正區,房地(土地+建物),臺北市中正區汀州路一段125巷1~30號,28.03,住,,,1081219,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0660607,79.45,3,2,2,有,無,9000000,113279,,0.0,0,含增建或未登記建物。;,RPVNMLPKJHPFFAA97CA
文山區,房地(土地+建物)+車位,臺北市文山區萬壽路61~90號,33.37,住,,,1081224,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970527,79.62,1,1,1,有,有,8330000,104635,坡道機械,0.0,0,陽台外推,RPWNMLPKJHPFFAA08CA
文山區,房地(土地+建物)+車位,臺北市文山區興順街80巷1~30號,22.52,住,,,1081222,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960125,129.69,2,2,1,有,有,17960000,138484,坡道機械,42.48,0,,RPSOMLPKJHPFFAA77CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段45巷7弄1~30號,36.08,住,,,1081204,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,275.5,3,2,2,有,有,30000000,108893,坡道平面,0.0,0,含增建或未登記建物。;,RPUOMLPKJHPFFAA97CA
中正區,房地(土地+建物)+車位,臺北市中正區和平西路一段1~30號,7.01,商,,,1081111,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080425,83.83000000000001,2,1,1,有,有,23230000,299428,坡道機械,13.93,2300000,,RPSNMLRKJHPFFAA87CA
文山區,房地(土地+建物),臺北市文山區辛亥路七段84巷1~30號,19.17,住,,,1081212,土地2建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891025,80.38,2,2,2,有,有,11800000,146803,,0.0,0,含增建或未登記建物。;,RPXOMLNKJHPFFAA08CA
中正區,房地(土地+建物),臺北市中正區牯嶺街31~60號,36.0,住,,,1081219,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,94.08,3,1,1,有,無,20000000,212585,,0.0,0,,RPOPMLOJKHPFFAA37CA
中山區,房地(土地+建物),臺北市中山區天祥路1~30號,14.23,住,,,1081205,土地2建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050914,76.38,1,1,1,有,有,20880000,273370,,0.0,0,,RPWSMLRKJHPFFCA98CA
中山區,房地(土地+建物),臺北市中山區長安東路一段61~90號,16.69,商,,,1081211,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710924,96.84,3,1,2,有,無,15620000,161297,,0.0,0,含增建或未登記建物。;,RPWQMLRKJHPFFCA78CA
中山區,房地(土地+建物),臺北市中山區八德路二段31~60號,46.0,住,,,1081108,土地2建物2車位0,一層，二層,二層,店面(店鋪),,磚造,,74.74,0,0,1,有,無,48000000,642226,,0.0,0,含增建或未登記建物。;,RPXOMLLLJHPFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區林森北路451~480號,9.84,商,,,1081127,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981106,126.59,2,1,1,有,有,21020000,166048,坡道平面,0.0,0,含增建或未登記建物。;,RPSPMLQKJHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,3.0,商,,,1081214,土地1建物1車位0,五層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681215,27.42,1,1,1,有,有,4500000,164114,,0.0,0,,RPWOMLQKJHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區林森北路353巷19弄1~30號,9.5,商,,,1090102,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0560826,23.38,1,1,1,有,無,2300000,98375,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLRKJHPFFCA58CA
中山區,房地(土地+建物),臺北市中山區天祥路61~90號,6.63,商,,,1081115,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931203,70.09,4,2,1,有,有,17580000,250820,,0.0,0,含增建或未登記建物。;,RPPPMLOKJHPFFCA67CA
中山區,房地(土地+建物),臺北市中山區復興北路481~510號,7.7,住,,,1081212,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720905,51.919999999999995,1,1,1,有,有,9100000,175270,,0.0,0,,RPWSMLPKJHPFFCA78CA
中山區,房地(土地+建物),臺北市中山區樂群二路151~180號,47.09,住,,,1081210,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.69,3,2,2,有,有,25800000,165714,,0.0,0,含增建或未登記建物。;,RPROMLPKJHPFFCA87CA
內湖區,房地(土地+建物),臺北市內湖區東湖路121~150號,43.43,住,,,1081123,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730511,135.83,4,2,2,有,無,15800000,116322,,0.0,0,含增建或未登記建物。;,RPQRMLPKJHPFFCA08CA
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,13.73,其他,,,1081218,土地3建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,184.62,3,2,2,有,有,35500000,225786,坡道平面,39.35,2700000,,RPQPMLRKJHPFFBA97CA
大同區,土地,圓環段一小段121~150地號,20.0,商,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,390000,,0.0,0,含增建建物或未辦理保存登記建物。,RPTPMLOKJHPFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路一段91~120號,32.79,住,,,1081216,土地1建物1車位4,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031107,338.91,3,2,2,有,有,52800000,155794,坡道平面,0.0,0,,RPUPMLNKJHPFFBA97CA
中正區,房地(土地+建物),臺北市中正區忠孝東路一段151~180號,5.01,商,,,1081207,土地1建物1車位0,三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080807,51.47,1,1,1,有,有,16250000,315718,,0.0,0,,RPPPMLOJKHPFFBA57CA
大同區,房地(土地+建物),臺北市大同區鄭州路29巷1~30號,21.86,商,,,1081204,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680425,82.15,1,1,1,有,無,13000000,158247,,0.0,0,,RPQNMLKKKHPFFBA17CA
大同區,房地(土地+建物),臺北市大同區鄭州路29巷1~30號,43.82,商,,,1081204,土地2建物2車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680425,164.3,1,1,2,有,無,35000000,213025,,0.0,0,一樓為1衛無隔間、二樓為1房1廳1衛,RPRNMLTKKHPFFBA18CA
松山區,房地(土地+建物),臺北市松山區健康路325巷18弄1~30號,34.72,住,,,1080915,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751020,111.03,3,2,2,有,無,19000000,171125,,0.0,0,含增建或未登記建物。;,RPOQMLPKJHPFFDA87CA
南港區,房地(土地+建物),臺北市南港區興中路68巷1~30號,16.2,商,,,1081216,土地1建物1車位0,一層,十七層,店面(店鋪),商業用,鋼筋混凝土造,0831216,138.41,0,1,1,有,有,28000000,202298,,0.0,0,,RPOOMLPKJHPFFDA67CA
松山區,房地(土地+建物),臺北市松山區民生東路四段55巷1~30號,28.53,其他,,,1081217,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661220,147.04000000000002,4,2,2,有,有,33000000,224429,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPSOMLQKJHPFFDA18CA
信義區,房地(土地+建物),臺北市信義區虎林街222巷1~30號,30.0,住,,,1081211,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.34,3,2,2,有,無,17900000,174907,,0.0,0,含增建或未登記建物。;,RPXNMLOKJHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區新東街12巷1~30號,42.62,住,,,1081215,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.75,5,2,1,有,無,24100000,232289,,0.0,0,含增建或未登記建物。;,RPOPMLOKJHPFFDA67CA
南港區,房地(土地+建物),臺北市南港區重陽路166巷4弄1~30號,42.75,住,,,1081225,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,61.18,2,2,2,有,無,9200000,150376,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWPMLOKJHPFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,9.58,其他,,,1081224,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690207,94.75999999999999,2,2,1,有,有,22100000,233221,,0.0,0,,RPPQMLOKJHPFFDA87CA
南港區,房地(土地+建物),臺北市南港區福德街301~330號,16.12,住,,,1081226,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620112,42.74,3,1,1,有,無,7300000,170800,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOKJHPFFDA57CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄1~30號,1.8,住,,,1090102,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,15.77,2,1,1,有,無,2200000,139505,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLKKKHPFFDA08CA
松山區,房地(土地+建物),臺北市松山區延吉街46巷1~30號,22.68,其他,,,1081224,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670330,122.26,2,2,2,有,有,32000000,261737,,0.0,0,,RPRQMLKKKHPFFDA77CA
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,5.9,商,,,1081219,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720915,62.5,3,2,2,有,有,4000000,64000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSJKHPFFDA97CA
松山區,房地(土地+建物),臺北市松山區基隆路一段1~30號,10.28,商,,,1080818,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.57,3,2,2,有,有,11800000,111774,,0.0,0,親友、員工或其他特殊關係間之交易。;本案親屬間買賣,RPVOMLKLJHPFFDA97CA
松山區,車位,臺北市松山區八德路二段331~360號,0.13,商,,,1081209,土地0建物0車位2,地下層,十二層,其他,見使用執照,鋼筋混凝土造,0750819,78.78,0,0,0,有,無,4400000,,升降平面,78.78,4400000,,RPPOMLKLJHPFFDA37CA
松山區,房地(土地+建物),臺北市松山區八德路四段17巷1~30號,19.37,住,,,1081207,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780410,144.1,4,2,2,有,有,32500000,225538,,0.0,0,含增建或未登記建物。;,RPQPMLRKJHPFFDA18CA
信義區,房地(土地+建物)+車位,臺北市信義區信義路四段451~480號,90.44,商,,,1081226,土地1建物4車位4,四層,二十七層,辦公商業大樓,商業用,見使用執照,0861230,1200.35,0,0,0,無,有,330952538,275713,坡道平面,114.44,0,,RPXNMLRKJHPFFDA68CA
信義區,房地(土地+建物),臺北市信義區松隆路61~90號,25.98,商,,,1081129,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700124,87.84,3,2,3,有,無,11000000,125228,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPORMLKLJHPFFDA57CA
信義區,房地(土地+建物),臺北市信義區松德路31~60號,11.98,住,,,1080926,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.96,3,2,2,有,無,8342381,95934,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLLLJHPFFDA18CA
信義區,房地(土地+建物),臺北市信義區信義路六段15巷1~30號,13.92,住,,,1081115,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630726,30.45,3,2,2,有,無,4400000,144499,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXNMLMLJHPFFDA28CA
信義區,房地(土地+建物),臺北市信義區吳興街220巷73弄1~30號,23.81,住,,,1081120,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790424,60.95,3,2,2,有,無,8000000,131255,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLNJKHPFFDA97CA
松山區,房地(土地+建物)+車位,臺北市松山區延壽街330巷8弄1~30號,7.73,住,,,1081029,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980320,28.21,3,2,2,有,有,6225000,220666,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPQMLKMJHPFFDA67CA
中山區,房地(土地+建物),臺北市中山區中山北路三段31~60號,108.43,商,,,1081122,土地2建物1車位0,二層，陽台,七層,辦公商業大樓,商業用,鋼筋混凝土造,0620831,626.66,0,0,0,無,有,106880000,170555,,0.0,0,,RPORMLLMJHPFFCA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區安康路331~360號,24.76,住,,,1081120,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0930611,116.22,0,0,0,無,有,17600000,151437,坡道平面,0.0,0,,RPXOMLKMJHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路321巷10弄1~30號,45.59,工,,,1081115,土地1建物2車位1,三層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0780829,161.47,3,2,2,有,有,7570000,46885,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKMJHPFFCA87CA
中山區,房地(土地+建物),臺北市中山區林森北路107巷1~30號,46.78,商,,,1081028,土地1建物10車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711115,289.81,10,0,10,有,無,41000000,141472,,0.0,0,含增建或未登記建物。;,RPTPMLMLJHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區長安東路一段56巷7弄1~30號,35.5,商,,,1081216,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600201,96.4,3,2,1,有,無,13006000,134917,,0.0,0,現況交屋，整修整理等費用由買方自行處理。,RPTOMLOJKHPFFCA97CA
