鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,房地(土地+建物),臺北市內湖區內湖路二段263巷1~30號,26.25,住,,,1090311,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661217,98.17,4,1,1,有,無,14800000,150759,,0.0,0,含增建或未登記建物。;,RPUNMLKMMHPFFCA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區青年路152巷1~30號,45.63,住,,,1090318,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,213.45,4,2,2,有,無,28500000,133521,坡道平面,0.0,0,,RPVQMLQJNHPFFBA78CA
中正區,房地(土地+建物),臺北市中正區泰安街3巷1~30號,23.5,住,,,1090310,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0660930,108.35,3,2,1,有,無,34500000,318413,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLOJNHPFFBA67CA
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街81巷1~30號,15.93,住,,,1090307,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,118.11,2,2,1,有,有,15840000,169340,坡道平面,35.21,1800000,,RPQNMLLKNHPFFBA57CA
南港區,房地(土地+建物),臺北市南港區南港路一段287巷1~30號,12.89,商,,,1090317,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740903,52.730000000000004,3,2,2,有,無,8250000,156457,,0.0,0,前已取得1/2現再取得1/2,RPWPMLOJNHPFFDA78CA
南港區,房地(土地+建物),臺北市南港區成福路149巷1~30號,40.2,住,,,1081004,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670626,96.37,1,1,1,有,無,19000000,197157,,0.0,0,,RPPNMLTLMHPFFDA48CA
南港區,房地(土地+建物),臺北市南港區玉成街52巷2弄1~30號,36.75,住,,,1090116,土地5建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.23,3,2,2,有,無,11386800,123461,,0.0,0,,RPOPMLOLMHPFFDA08CA
信義區,房地(土地+建物),臺北市信義區忠孝東路四段553巷16弄1~30號,20.44,住,,,1090211,土地1建物1車位0,四層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650504,94.88999999999999,3,2,2,有,無,25500000,268732,,0.0,0,,RPUOMLNLMHPFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路255巷61~90號,25.45,住,,,1081202,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090212,130.76999999999998,0,0,0,無,無,23000000,210759,升降平面,31.13,2000000,親友、員工或其他特殊關係間之交易。;,RPQSMLQKMHPFFDA68CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路255巷31~60號,21.23,住,,,1080429,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090212,118.66,2,2,1,有,有,21450000,221638,升降平面,31.13,2050000,,RPRSMLQKMHPFFDA78CA
松山區,房地(土地+建物),臺北市松山區敦化北路145巷61~90號,33.73,住,,,1081203,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760116,158.89000000000001,3,2,2,有,有,41520000,261313,,0.0,0,含增建或未登記建物。;,RPTQMLQKMHPFFDA78CA
松山區,房地(土地+建物),臺北市松山區健康路151~180號,6.11,住,,,1090226,土地3建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670720,59.57,1,1,1,有,有,11580000,194393,,0.0,0,含增建或未登記建物。;,RPVQMLQKMHPFFDA98CA
松山區,房地(土地+建物)+車位,臺北市松山區光復北路11巷61~90號,19.91,住,,,1090319,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780810,163.24,3,2,2,有,有,29800000,182553,坡道平面,40.87,0,,RPQOMLQKMHPFFDA28CA
南港區,房地(土地+建物),臺北市南港區向陽路162巷61~90號,20.7,住,,,1090312,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931230,86.48,2,2,1,有,有,18200000,210453,,0.0,0,,RPPNMLQKMHPFFDA08CA
士林區,房地(土地+建物)+車位,臺北市士林區忠誠路一段171巷12弄1~30號,59.44,住,,,1090308,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981231,212.43,4,2,2,有,有,51980000,244692,坡道平面,0.0,0,,RPVNMLQKMHPFFEA78CA
北投區,房地(土地+建物)+車位,臺北市北投區磺港路121~150號,38.13,住,,,1090229,土地1建物1車位2,十四層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030619,288.07,0,0,0,無,有,38500000,133648,坡道平面,0.0,0,含增建或未登記建物。;,RPXNMLQKMHPFFEA98CA
士林區,房地(土地+建物),臺北市士林區雨聲街31~60號,22.0,住,,,1090317,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750311,102.27000000000001,3,2,2,有,無,17880000,174831,,0.0,0,含增建或未登記建物。;,RPQOMLQKMHPFFEA38CA
北投區,房地(土地+建物),臺北市北投區石牌路二段315巷34弄1~30號,9.82,住,,,1090216,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080121,39.44,1,1,1,有,有,8700000,220588,,0.0,0,,RPPNMLQKMHPFFEA18CA
北投區,房地(土地+建物),臺北市北投區石牌路二段315巷34弄1~30號,9.96,住,,,1090301,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080121,40.400000000000006,1,1,1,有,有,9050000,224010,,0.0,0,,RPQNMLQKMHPFFEA28CA
北投區,土地,崇仰段二小段541~570地號,3.55,住,,,1090409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,126761,,0.0,0,,RPXOMLKLMHPFFEA58CA
中正區,房地(土地+建物),臺北市中正區和平西路二段121~150號,6.61,住,,,1090207,土地1建物2車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670227,42.07,3,2,2,有,有,6000000,142619,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLLLMHPFFAA28DA
大安區,房地(土地+建物),臺北市大安區延吉街61~90號,22.25,住,,,1081123,土地1建物1車位0,一層，騎樓,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0601208,73.34,1,1,1,有,無,28000000,381783,,0.0,0,親友、員工或其他特殊關係間之交易。;土地法34條之1。,RPTOMLPLNHPFFFA88CA
大安區,土地,仁愛段一小段1~30地號,43.27,其他,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4537829,104872,,0.0,0,包含公共設施保留地之交易。;,RPXNMLLLMHPFFFA68CA
大安區,房地(土地+建物)+車位,臺北市大安區和平東路三段61~90號,22.32,其他,,,1090229,土地2建物1車位2,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930219,283.47,2,2,2,有,有,56200000,198257,坡道平面,84.38,0,含增建或未登記建物。;,RPVNMLQKMHPFFFA88CA
大安區,房地(土地+建物)+車位,臺北市大安區敦南街61~90號,60.68,住,,,1090305,土地1建物1車位3,二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005,555.43,4,2,4,有,有,215000000,387094,坡道平面,118.89,0,,RPQNMLNKNHPFFFA18CA
大安區,房地(土地+建物),臺北市大安區溫州街16巷1~30號,42.14,住,,,1090309,土地2建物1車位0,一層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840322,145.66,4,2,2,有,有,46250000,317520,,0.0,0,含增建或未登記建物。;,RPQNMLQKMHPFFFA38CA
士林區,土地,天玉段一小段511~540地號,1183.7,其他,,,1090329,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,3379,,0.0,0,,RPRNMLMKNHPFFEA08CA
信義區,房地(土地+建物),臺北市信義區信義路四段450巷1~30號,0.02,商,,,1090407,土地1建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0881231,3.15,0,0,0,無,有,1100000,349206,,0.0,0,,RPTOMLRKMHPFFDA78DA
信義區,車位,臺北市信義區松德路61~90號,0.1,住,,,1090328,土地0建物0車位1,地下二層,十二層,其他,停車空間,鋼筋混凝土造,0810609,24.22,0,0,0,有,有,1450000,,坡道機械,24.22,1450000,,RPTNMLOLMHPFFDA48DA
信義區,土地,祥和段二小段631~660地號,77.74,其他,,,1090312,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,42449,,0.0,0,,RPROMLTLMHPFFDA88DA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段331~360號,5.5,商,,,1090308,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941025,48.57,1,2,1,有,有,8700000,179123,,0.0,0,含增建或未登記建物。,RPTNMLPLMHPFFCA48DA
內湖區,房地(土地+建物),臺北市內湖區康寧路一段271~300號,14.49,住,,,1090313,土地4建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801021,46.150000000000006,1,1,1,有,有,8380000,181582,,0.0,0,,RPOOMLTLMHPFFCA48DA
中山區,房地(土地+建物),臺北市中山區復興北路271~300號,13.59,商,,,1090222,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720309,104.11,3,2,2,有,有,25600000,245894,,0.0,0,含增建或未登記建物。,RPWTMLKMMHPFFCA98DA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段420巷1~30號,22.23,住,,,1090307,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870925,134.87,2,2,2,有,有,23600000,174983,坡道平面,0.0,2500000,含增建或未登記建物。,RPVRMLLLMHPFFCA68DA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段60巷12弄61~90號,20.68,住,,,1090223,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830804,113.08000000000001,2,2,2,有,有,13580000,149922,坡道平面,35.84,2000000,含增建或未登記建物。,RPWRMLMLMHPFFCA88DA
內湖區,車位,臺北市內湖區新明路121~150號,0.64,工,,,1090331,土地0建物0車位1,一層,十二層,其他,見其他登記事項,鋼筋混凝土造,0970407,33.68,0,0,0,有,有,1060000,,坡道平面,33.68,1060000,單獨車位交易。;,RPSNMLQKMHPFFCA38DA
中山區,房地(土地+建物),臺北市中山區北安路621巷1~30號,28.62,住,,,1090221,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740703,123.74,3,2,2,有,無,21580000,174398,,0.0,0,含增建或未登記建物。,RPORMLPKMHPFFCA28DA
萬華區,房地(土地+建物),臺北市萬華區萬大路218巷1~30號,45.0,住,,,1090312,土地1建物1車位0,全,二層,透天厝,住工用,鋼筋混凝土造,0620305,52.12,0,0,0,無,無,13100000,251343,,0.0,0,含增建或未登記建物。,RPQPMLRLMHPFFBA48DA
大同區,房地(土地+建物),臺北市大同區南京西路155巷1~30號,25.54,商,,,1090401,土地2建物1車位0,六層，電梯樓梯間,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0610204,163.41,0,0,0,無,有,21500000,131571,,0.0,0,受債權債務影響或債務抵償之交易。;價款180萬抵債務權利人等2人,RPSOMLTLMHPFFBA78DA
大同區,房地(土地+建物),臺北市大同區迪化街二段9巷1~30號,29.75,住,,,1090308,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600810,80.33,3,1,1,有,無,8000000,99589,,0.0,0,,RPWOMLSKNHPFFBA09DA
中正區,房地(土地+建物),臺北市中正區信義路二段241~270號,9.26,商,,,1090221,土地12建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070702,81.16,1,2,1,有,有,35600000,438640,,0.0,0,,RPUOMLQKMHPFFBA58DA
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段91~120號,24.04,商,,,1090330,土地9建物1車位1,七層,十層,辦公商業大樓,商業用,鋼筋混凝土造,0810107,228.95,0,0,0,無,有,32450000,141734,升降機械,0.0,1500000,,RPROMLRKMHPFFBA38DA
萬華區,房地(土地+建物),臺北市萬華區青年路168巷1~30號,13.47,住,,,1090318,土地2建物1車位0,四層，陽台,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640523,43.989999999999995,1,1,1,有,無,4850000,110252,,0.0,0,含增建或未登記建物,RPXNMLKLMHPFFBA28DA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷91~120號,18.88,住,,,1090314,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070423,135.13,1,2,1,有,有,18550000,188624,坡道平面,50.04,2500000,,RPOQMLKLMHPFFEA97DA
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段1~30號,6.54,商,,,1090301,土地2建物1車位1,六層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970908,69.8,1,1,1,有,有,21000000,300860,塔式車位,0.0,1500000,含增建或未登記建物。,RPRPMLKLMHPFFFA28DA
士林區,土地,溪洲段一小段271~300地號,68.0,其他,,,1090302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,13235,,0.0,0,受債權債務影響或債務抵償之交易。;,RPRNMLPKNHPFFEA48DA
大安區,房地(土地+建物),臺北市大安區泰順街16巷1~30號,6.23,住,,,1090226,土地1建物1車位0,六層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960711,22.25,1,0,1,有,有,6500000,292135,,0.0,0,含增建或未登記建物。,RPTPMLKLMHPFFFA48DA
大安區,房地(土地+建物),臺北市大安區敦化南路二段63巷54弄1~30號,22.74,住,,,1090116,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730621,111.95,5,3,3,有,無,31380000,280304,,0.0,0,含增建或未登記建物。,RPQNMLLJNHPFFFA97DA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.53,商,,,1090318,土地1建物1車位0,十九層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,52.129999999999995,1,1,1,有,有,9500000,182202,,0.0,0,,RPOQMLKLMHPFFBA67DA
大同區,房地(土地+建物),臺北市大同區環河北路一段151~180號,8.62,其他,,,1090317,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640426,31.17,3,2,2,有,無,3580000,114854,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLQKMHPFFBA68DA
中正區,房地(土地+建物),臺北市中正區中華路一段31~60號,352.0,商,,,1090113,土地6建物3車位0,全,三層,透天厝,,磚造,,629.56,3,2,3,有,無,798600000,1268505,,0.0,0,,RPROMLSJNHPFFBA48DA
萬華區,土地,直興段一小段211~240地號,1.5,其他,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,97690,65127,,0.0,0,向政府機關承購之案件。;,RPVOMLPJNHPFFBA58DA
萬華區,土地,直興段一小段211~240地號,1.5,其他,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,97690,65127,,0.0,0,向政府機關承購之案件。;,SPVOMLPJNHPFFBA68DA
萬華區,房地(土地+建物),臺北市萬華區中華路二段498巷1~30號,16.78,住,,,1090213,土地1建物1車位0,二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,58.39,1,1,1,有,有,6902000,118205,,0.0,0,,RPQPMLPJNHPFFBA18DA
內湖區,房地(土地+建物),臺北市內湖區新明路428巷1~30號,23.81,住,,,1081229,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730130,94.64,3,2,2,有,無,11700000,123626,,0.0,0,含增建或未登記建物。,RPURMLLLMHPFFCA58DA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段265巷1~30號,31.96,住,,,1090228,土地2建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830505,136.21,2,2,2,有,有,18500000,135820,坡道平面,0.0,2000000,含增建或未登記建物。,RPRRMLKLMHPFFCA18DA
內湖區,房地(土地+建物)+車位,臺北市內湖區基湖路35巷1~30號,69.73,其他,,,1090224,土地1建物1車位7,三層,十層,工廠,見其他登記事項,鋼筋混凝土造,0950713,593.6,8,1,1,有,有,88280000,,坡道平面,151.45,10500000,,RPUNMLPLMHPFFCA58DA
中山區,房地(土地+建物),臺北市中山區長安東路一段31~60號,24.5,商,,,1090315,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700228,133.87,4,2,2,有,無,22880000,170912,,0.0,0,含增建或未登記建物。,RPUNMLQLMHPFFCA68DA
松山區,房地(土地+建物),臺北市松山區光復北路1~30號,11.77,住,,,1090304,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771123,84.52000000000001,2,2,1,有,有,18000000,212967,,0.0,0,,RPUPMLRLMHPFFDA09DA
松山區,房地(土地+建物)+車位,臺北市松山區長春路481~510號,33.32,住,,,1090120,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741128,184.9,4,2,2,有,有,38000000,241014,坡道平面,39.69,3000000,含增建或未登記建物。,RPTNMLLJNHPFFDA08DA
信義區,房地(土地+建物),臺北市信義區莊敬路331~360號,12.94,商,,,1090321,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820512,63.06,3,2,1,有,無,15360000,243578,,0.0,0,含增建或未登記建物。,RPPNMLSKMHPFFDA38DA
松山區,車位,臺北市松山區南京東路五段151~180號,0.47,其他,,,1090309,土地0建物0車位2,,,其他,,,,71.12,0,0,0,有,有,6900000,,坡道平面,0.0,6900000,,RPOOMLRKMHPFFDA28DA
松山區,房地(土地+建物),臺北市松山區南京東路五段151~180號,18.29,其他,,,1090309,土地1建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991112,243.97,4,2,2,有,有,69000000,282822,,0.0,0,,RPPOMLRKMHPFFDA38DA
大安區,房地(土地+建物),臺北市大安區信義路四段53巷1~30號,8.15,住,,,1090320,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951225,38.370000000000005,1,1,1,有,有,13000000,338806,,0.0,0,,RPPOMLTJNHPFFFA68CA
大安區,房地(土地+建物),臺北市大安區信義路三段134巷61~90號,22.85,住,,,1090323,土地1建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,117.67,2,2,2,有,有,26880000,228435,,0.0,0,含增建或未登記建物。;,RPOOMLRKMHPFFFA38CA
大安區,房地(土地+建物)+車位,臺北市大安區和平東路三段91~120號,12.62,商,,,1090227,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0721108,177.82999999999998,3,2,1,有,有,27800000,156329,升降平面,0.0,0,含增建或未登記建物。;,RPQOMLKLMHPFFFA97CA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段181~210號,20.16,住,,,1090226,土地4建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,169.92,3,2,2,有,有,52800000,383203,坡道平面,39.18,2700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQPMLKLMHPFFFA08CA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段181~210號,20.15,住,,,1090227,土地4建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,176.17,3,2,2,有,有,53800000,389293,坡道平面,45.42,2900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUPMLKLMHPFFFA48CA
文山區,房地(土地+建物),臺北市文山區興隆路四段109巷91~120號,30.81,住,,,1090322,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710226,106.69,3,2,2,有,無,12100000,113413,,0.0,0,含增建或未登記建物。,RPPOMLKLMHPFFAA47DA
文山區,房地(土地+建物),臺北市文山區辛亥路四段77巷92弄1~30號,37.87,住,,,1090321,土地3建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920922,60.51,1,1,1,有,有,8600000,142125,,0.0,0,,RPROMLKLMHPFFAA67DA
中正區,房地(土地+建物)+車位,臺北市中正區詔安街61~90號,17.4,住,,,1090330,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060218,97.84,2,1,1,有,有,17000000,213189,坡道機械,27.48,2000000,,RPQOMLRKMHPFFAA18DA
文山區,房地(土地+建物)+車位,臺北市文山區育英街61~90號,14.67,住,,,1090321,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930513,103.62,2,2,1,有,有,14650000,141382,坡道平面,42.7,0,含增建或未登記建物。,RPUOMLSLMHPFFAA78DA
北投區,房地(土地+建物),臺北市北投區中央北路二段95巷1弄1~30號,20.17,住,,,1090321,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661229,95.4,3,2,1,有,無,9300000,97484,,0.0,0,陽台外推頂樓增建本成交資訊係由不動產經紀業提供屬實,RPQOMLKLMHPFFEA87CA
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷61~90號,47.35,其他,,,1090408,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061117,189.17000000000002,3,2,2,有,有,32000000,169160,坡道平面,0.0,0,,RPWNMLLLMHPFFEA48CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,20.95,住,,,1050420,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,147.07999999999998,3,2,1,有,有,27700000,234621,坡道平面,42.23,3100000,,RPUPMLMLMHPFFEA58CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,20.95,住,,,1050316,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,144.14,3,2,1,有,有,29000000,254146,坡道平面,42.23,3100000,,RPVPMLMLMHPFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,20.95,住,,,1050316,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,144.01,3,2,1,有,有,29000000,254470,坡道平面,42.23,3100000,,RPWPMLMLMHPFFEA78CA
北投區,房地(土地+建物),臺北市北投區西安街一段293巷1~30號,27.75,住,,,1090302,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610818,74.92,3,2,1,有,無,12300000,164175,,0.0,0,含增建或未登記建物。;,RPPNMLRKMHPFFEA28CA
北投區,房地(土地+建物),臺北市北投區泉源路1~30號,6.97,住,,,1090322,土地2建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700424,34.46,1,0,1,有,有,3550000,103018,,0.0,0,含增建或未登記建物。;,RPUNMLRKMHPFFEA78CA
松山區,房地(土地+建物),臺北市松山區敦化北路222巷1~30號,91.69,住,,,1090313,土地3建物3車位0,地下層,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0720824,441.12,1,0,1,有,有,63000000,142818,,0.0,0,,RPPQMLQKMHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區民生東路四段55巷3弄1~30號,51.7,商,,,1090302,土地7建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640415,147.6,2,2,1,有,無,29500000,199864,,0.0,0,含增建或未登記建物。;,RPPNMLRKMHPFFDA18CA
松山區,房地(土地+建物),臺北市松山區民生東路五段27巷1~30號,30.17,住,,,1090319,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711021,121.16,3,2,2,有,無,22250000,183641,,0.0,0,,RPRNMLRKMHPFFDA38CA
南港區,房地(土地+建物),臺北市南港區興華路30巷1~30號,18.85,住,,,1090226,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790109,114.85999999999999,2,2,2,有,有,19500000,169772,,0.0,0,含增建或未登記建物。;,RPVNMLRKMHPFFDA78CA
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段91~120號,28.4,住,,,1090324,土地2建物1車位2,七層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040325,300.91,2,2,3,有,有,66000000,219335,坡道平面,67.52,0,,RPWNMLRKMHPFFDA88CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路200巷31~60號,122.68,住,,,1090313,土地1建物1車位5,十層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061128,815.5899999999999,0,0,0,無,有,370000000,621465,坡道平面,260.45,25000000,,RPSOMLRKMHPFFDA58CA
信義區,房地(土地+建物),臺北市信義區吳興街284巷24弄1~30號,46.5,住,,,1090306,土地1建物1車位0,平台，一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631109,124.43,5,2,2,有,無,22500000,180825,,0.0,0,,RPSNMLOLMHPFFDA28CA
松山區,房地(土地+建物),臺北市松山區八德路三段155巷26弄1~30號,36.5,住,,,1090222,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.88,3,1,2,有,無,24200000,266285,,0.0,0,,RPXOMLOLMHPFFDA88CA
松山區,房地(土地+建物),臺北市松山區民生東路三段130巷18弄1~30號,27.5,住,,,1090324,土地1建物1車位0,二層，一層,二層,公寓(5樓含以下無電梯),,加強磚造,,36.08,3,2,1,有,無,5000000,138581,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLTLMHPFFDA66CA
信義區,房地(土地+建物),臺北市信義區林口街1~30號,21.0,住,,,1090110,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660106,86.21,3,2,1,有,無,8000000,92797,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPROMLRLMHPFFDA58CA
松山區,房地(土地+建物)+車位,臺北市松山區光復北路91~120號,52.09,商,,,1090401,土地1建物1車位2,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0801211,633.5,7,0,2,有,有,120800000,190690,坡道平面,0.0,0,,RPXNMLLJNHPFFDA38CA
